Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Turmeric,2016,Rabi       ,Uttar Pradesh,1146.0,1512,965.3,175624.5,401.1,1.2534375
Arhar/Tur,2016,Kharif     ,Uttarakhand,2488.0,2253,1580.9,381286.0,870.8,0.722
Gram,2016,Rabi       ,Uttarakhand,743.0,598,1580.9,113864.75,260.05,0.687
Groundnut,2016,Kharif     ,Uttarakhand,935.0,1214,1580.9,143288.75,327.25,1.296
Horse-gram,2016,Kharif     ,Uttarakhand,11762.0,9536,1580.9,1802526.5,4116.7,0.831818182
Linseed,2016,Rabi       ,Uttarakhand,25.0,10,1580.9,3831.25,8.75,0.253333333
Maize,2016,Summer     ,Uttarakhand,90.0,133,1580.9,13792.5,31.5,1.705
Masoor,2016,Rabi       ,Uttarakhand,10291.0,7667,1580.9,1577095.75,3601.85,0.740769231
Moong(Green Gram),2016,Kharif     ,Uttarakhand,37.0,18,1580.9,5670.25,12.95,0.333333333
Moong(Green Gram),2016,Summer     ,Uttarakhand,3.0,3,1580.9,459.75,1.05,1.0
Moth,2016,Kharif     ,Uttarakhand,8.0,3,1580.9,1226.0,2.8,0.215
Other  Rabi pulses,2016,Rabi       ,Uttarakhand,19.0,15,1580.9,2911.75,6.65,0.816
Other Cereals,2016,Kharif     ,Uttarakhand,1488.0,726,1580.9,228036.0,520.8,0.546666667
Other Cereals,2016,Rabi       ,Uttarakhand,798.0,678,1580.9,122293.5,279.3,1.424
Other Kharif pulses,2016,Kharif     ,Uttarakhand,12202.0,11329,1580.9,1869956.5,4270.7,0.9125
Other Summer Pulses,2016,Summer     ,Uttarakhand,12.0,7,1580.9,1839.0,4.2,0.58
Peas & beans (Pulses),2016,Rabi       ,Uttarakhand,4232.0,4149,1580.9,648554.0,1481.2,0.680833333
Rapeseed &Mustard,2016,Rabi       ,Uttarakhand,13503.0,11534,1580.9,2069334.75,4726.05,0.738461538
Rice,2016,Summer     ,Uttarakhand,14703.0,55577,1580.9,2253234.75,5146.05,3.77
Sesamum,2016,Kharif     ,Uttarakhand,1864.0,544,1580.9,285658.0,652.4,0.258333333
Soyabean,2016,Kharif     ,Uttarakhand,11431.0,13612,1580.9,1751800.75,4000.85,0.904166667
Sunflower,2016,Kharif     ,Uttarakhand,7.0,4,1580.9,1072.75,2.45,0.57
Tobacco,2016,Whole Year ,Uttarakhand,9.0,17,1580.9,1379.25,3.15,1.89
Turmeric,2016,Whole Year ,Uttarakhand,855.0,1749,1580.9,131028.75,299.25,1.975
Urad,2016,Kharif     ,Uttarakhand,12481.0,10194,1580.9,1912713.25,4368.35,0.862307692
Urad,2016,Summer     ,Uttarakhand,92.0,53,1580.9,14099.0,32.2,0.716666667
other oilseeds,2016,Kharif     ,Uttarakhand,14.0,10,1580.9,2145.5,4.9,0.743333333
other oilseeds,2016,Rabi       ,Uttarakhand,495.0,317,1580.9,75858.75,173.25,0.855
Arhar/Tur,2016,Rabi       ,West Bengal,2962.0,3700,1795.8,453926.5,1036.7,1.272857143
Bajra,2016,Kharif     ,West Bengal,167.0,49,1795.8,25592.75,58.45,0.315
Barley,2016,Rabi       ,West Bengal,2546.0,3615,1795.8,390174.5,891.1,1.428571429
Castor seed,2016,Kharif     ,West Bengal,62.0,39,1795.8,9501.5,21.7,0.63
Cotton(lint),2016,Kharif     ,West Bengal,275.0,872,1795.8,42143.75,96.25,3.17
Groundnut,2016,Autumn     ,West Bengal,2243.0,2162,1795.8,343739.75,785.05,1.141818182
Groundnut,2016,Rabi       ,West Bengal,13747.0,25293,1795.8,2106727.75,4811.45,1.801333333
Horse-gram,2016,Rabi       ,West Bengal,2160.0,1185,1795.8,331020.0,756.0,0.683333333
Jowar,2016,Autumn     ,West Bengal,26.0,10,1795.8,3984.5,9.1,0.38
Linseed,2016,Rabi       ,West Bengal,6605.0,2447,1795.8,1012216.25,2311.75,0.375625
Moong(Green Gram),2016,Kharif     ,West Bengal,1238.0,1106,1795.8,189723.5,433.3,0.790833333
Moong(Green Gram),2016,Rabi       ,West Bengal,2760.0,1919,1795.8,422970.0,966.0,0.779090909
Moth,2016,Rabi       ,West Bengal,16.0,15,1795.8,2452.0,5.6,0.94
Niger seed,2016,Kharif     ,West Bengal,4134.0,3009,1795.8,633535.5,1446.9,0.62
Other  Rabi pulses,2016,Rabi       ,West Bengal,387.0,194,1795.8,59307.75,135.45,0.562
Other Kharif pulses,2016,Kharif     ,West Bengal,1066.0,695,1795.8,163364.5,373.1,0.562857143
Peas & beans (Pulses),2016,Rabi       ,West Bengal,13684.0,15338,1795.8,2097073.0,4789.4,1.132631579
Ragi,2016,Autumn     ,West Bengal,9915.0,10989,1795.8,1519473.75,3470.25,0.815
Safflower,2016,Kharif     ,West Bengal,498.0,439,1795.8,76318.5,174.3,0.868571429
Sesamum,2016,Autumn     ,West Bengal,1374.0,1143,1795.8,210565.5,480.9,0.781111111
Sesamum,2016,Winter     ,West Bengal,1339.0,993,1795.8,205201.75,468.65,0.694
Small millets,2016,Autumn     ,West Bengal,1974.0,1019,1795.8,302515.5,690.9,0.4675
Small millets,2016,Rabi       ,West Bengal,519.0,714,1795.8,79536.75,181.65,0.98
Soyabean,2016,Kharif     ,West Bengal,605.0,443,1795.8,92716.25,211.75,0.6275
Sunflower,2016,Kharif     ,West Bengal,7231.0,9486,1795.8,1108150.75,2530.85,1.32625
Urad,2016,Rabi       ,West Bengal,12180.0,11681,1795.8,1866585.0,4263.0,0.939166667
Arhar/Tur,2017,Kharif     ,Arunachal Pradesh,806.0,665,2745.5,126896.64,306.28,0.777857143
Dry chillies,2017,Whole Year ,Arunachal Pradesh,3610.0,10289,2745.5,568358.4,1371.8,2.7925
Groundnut,2017,Kharif     ,Arunachal Pradesh,919.0,901,2745.5,144687.36,349.22,1.265
Masoor,2017,Rabi       ,Arunachal Pradesh,438.0,252,2745.5,68958.72,166.44,0.581
Moong(Green Gram),2017,Kharif     ,Arunachal Pradesh,1268.0,1299,2745.5,199633.92,481.84,1.165882353
Other  Rabi pulses,2017,Rabi       ,Arunachal Pradesh,1268.0,815,2745.5,199633.92,481.84,0.764666667
Other Kharif pulses,2017,Kharif     ,Arunachal Pradesh,2484.0,2279,2745.5,391080.96,943.92,0.8875
Peas & beans (Pulses),2017,Kharif     ,Arunachal Pradesh,662.0,640,2745.5,104225.28,251.56,0.952631579
Peas & beans (Pulses),2017,Rabi       ,Arunachal Pradesh,3670.0,5239,2745.5,577804.8,1394.6,1.537894737
Sesamum,2017,Kharif     ,Arunachal Pradesh,2050.0,1828,2745.5,322752.0,779.0,0.83125
Soyabean,2017,Kharif     ,Arunachal Pradesh,3129.0,4435,2745.5,492629.76,1189.02,1.516842105
Sunflower,2017,Kharif     ,Arunachal Pradesh,571.0,466,2745.5,89898.24,216.98,0.781
Urad,2017,Kharif     ,Arunachal Pradesh,1134.0,988,2745.5,178536.96,430.92,0.949444444
Urad,2017,Rabi       ,Arunachal Pradesh,1433.0,1285,2745.5,225611.52,544.54,0.96
Wheat,2017,Rabi       ,Arunachal Pradesh,3930.0,7742,2745.5,618739.2,1493.4,2.102
other oilseeds,2017,Kharif     ,Arunachal Pradesh,715.0,649,2745.5,112569.6,271.7,1.14
Bajra,2017,Kharif     ,Bihar,4379.0,4966,1112.0,689429.76,1664.02,1.128
Barley,2017,Rabi       ,Bihar,10378.0,16468,1112.0,1633912.32,3943.64,1.567857143
Castor seed,2017,Kharif     ,Bihar,19.0,19,1112.0,2991.36,7.22,1.0
Coriander,2017,Whole Year ,Bihar,2078.0,1886,1112.0,327160.32,789.64,0.896538462
Garlic,2017,Whole Year ,Bihar,1690.0,2560,1112.0,266073.6,642.2,1.531851852
Ginger,2017,Whole Year ,Bihar,259.0,488,1112.0,40776.96,98.42,1.86375
Groundnut,2017,Kharif     ,Bihar,569.0,580,1112.0,89583.36,216.22,1.0125
Horse-gram,2017,Kharif     ,Bihar,8587.0,7978,1112.0,1351937.28,3263.06,0.914666667
Jowar,2017,Kharif     ,Bihar,1358.0,1448,1112.0,213803.52,516.04,1.09
Linseed,2017,Rabi       ,Bihar,12116.0,10308,1112.0,1907543.04,4604.08,0.846363636
Moong(Green Gram),2017,Kharif     ,Bihar,7437.0,5526,1112.0,1170881.28,2826.06,1.009655172
Other  Rabi pulses,2017,Rabi       ,Bihar,1419.0,1426,1112.0,223407.36,539.22,1.002857143
Other Kharif pulses,2017,Kharif     ,Bihar,1796.0,1450,1112.0,282762.24,682.48,0.8655
Ragi,2017,Kharif     ,Bihar,4211.0,4184,1112.0,662979.84,1600.18,1.0752
Safflower,2017,Rabi       ,Bihar,99.0,81,1112.0,15586.56,37.62,0.905
Sannhamp,2017,Kharif     ,Bihar,821.0,663,1112.0,129258.24,311.98,0.86
Sesamum,2017,Kharif     ,Bihar,1571.0,1378,1112.0,247338.24,596.98,0.886363636
Small millets,2017,Kharif     ,Bihar,4402.0,3312,1112.0,693050.88,1672.76,0.788
Sunflower,2017,Rabi       ,Bihar,9363.0,13379,1112.0,1474110.72,3557.94,1.377368421
Tobacco,2017,Whole Year ,Bihar,10893.0,19130,1112.0,1714993.92,4139.34,1.758888889
Turmeric,2017,Whole Year ,Bihar,2724.0,2829,1112.0,428866.56,1035.12,1.032222222
Urad,2017,Kharif     ,Bihar,7924.0,7055,1112.0,1247554.56,3011.12,0.884814815
Bajra,2017,Kharif     ,Chhattisgarh,63.0,25,1124.5,9918.72,23.94,0.271666667
Barley,2017,Rabi       ,Chhattisgarh,1881.0,1960,1124.5,296144.64,714.78,0.927142857
Castor seed,2017,Kharif     ,Chhattisgarh,6.0,2,1124.5,944.64,2.28,0.33
Coriander,2017,Whole Year ,Chhattisgarh,1690.0,464,1124.5,266073.6,642.2,0.265
Cotton(lint),2017,Whole Year ,Chhattisgarh,478.0,802,1124.5,75256.32,181.64,1.9925
Dry chillies,2017,Whole Year ,Chhattisgarh,6680.0,2356,1124.5,1051699.2,2538.4,0.682692308
Garlic,2017,Whole Year ,Chhattisgarh,1160.0,3236,1124.5,182630.4,440.8,2.96
Ginger,2017,Whole Year ,Chhattisgarh,1958.0,2361,1124.5,308267.52,744.04,1.187619048
Horse-gram,2017,Rabi       ,Chhattisgarh,3256.0,944,1124.5,512624.64,1237.28,0.256363636
Jowar,2017,Whole Year ,Chhattisgarh,3729.0,4703,1124.5,587093.76,1417.02,1.263181818
Jute,2017,Kharif     ,Chhattisgarh,100.0,0,1124.5,15744.0,38.0,0.0
Masoor,2017,Rabi       ,Chhattisgarh,12691.0,4510,1124.5,1998071.04,4822.58,0.335909091
Mesta,2017,Kharif     ,Chhattisgarh,1063.0,2024,1124.5,167358.72,403.94,1.815555556
Moong(Green Gram),2017,Kharif     ,Chhattisgarh,8394.0,4072,1124.5,1321551.36,3189.72,0.413076923
Moong(Green Gram),2017,Rabi       ,Chhattisgarh,3564.0,848,1124.5,561116.16,1354.32,0.31625
Other  Rabi pulses,2017,Rabi       ,Chhattisgarh,3158.0,417,1124.5,497195.52,1200.04,0.19625
Other Kharif pulses,2017,Kharif     ,Chhattisgarh,8292.0,1559,1124.5,1305492.48,3150.96,0.202
Peas & beans (Pulses),2017,Rabi       ,Chhattisgarh,12016.0,4522,1124.5,1891799.04,4566.08,0.36
Ragi,2017,Kharif     ,Chhattisgarh,7274.0,1651,1124.5,1145218.56,2764.12,0.194666667
Safflower,2017,Rabi       ,Chhattisgarh,465.0,167,1124.5,73209.6,176.7,0.280909091
Sannhamp,2017,Kharif     ,Chhattisgarh,1085.0,550,1124.5,170822.4,412.3,0.395555556
Sunflower,2017,Kharif     ,Chhattisgarh,1265.0,7,1124.5,199161.6,480.7,0.050666667
Tobacco,2017,Whole Year ,Chhattisgarh,13.0,6,1124.5,2046.72,4.94,0.4175
Turmeric,2017,Whole Year ,Chhattisgarh,1783.0,1536,1124.5,280715.52,677.54,1.403
Urad,2017,Rabi       ,Chhattisgarh,2485.0,738,1124.5,391238.4,944.3,0.2795
Dry chillies,2017,Whole Year ,Gujarat,5571.0,5292,814.8,877098.24,2116.98,1.078181818
Maize,2017,Summer     ,Gujarat,4636.0,9848,814.8,729891.84,1761.68,2.028888889
Other Cereals,2017,Kharif     ,Gujarat,2888.0,2152,814.8,454686.72,1097.44,0.774615385
Other Kharif pulses,2017,Kharif     ,Gujarat,6137.0,3876,814.8,966209.28,2332.06,0.641428571
Ragi,2017,Kharif     ,Gujarat,11880.0,10646,814.8,1870387.2,4514.4,0.876666667
Small millets,2017,Rabi       ,Gujarat,10080.0,17290,814.8,1586995.2,3830.4,1.39
Urad,2017,Summer     ,Gujarat,7890.0,9914,814.8,1242201.6,2998.2,0.815625
Arhar/Tur,2017,Kharif     ,Haryana,4410.0,5040,417.1,694310.4,1675.8,1.108333333
Castor seed,2017,Kharif     ,Haryana,900.0,900,417.1,141696.0,342.0,1.0
Coriander,2017,Whole Year ,Haryana,2211.0,5287,417.1,348099.84,840.18,2.690588235
Groundnut,2017,Kharif     ,Haryana,3100.0,3600,417.1,488064.0,1178.0,1.416666667
Horse-gram,2017,Kharif     ,Haryana,290.0,80,417.1,45657.6,110.2,0.145
Maize,2017,Kharif     ,Haryana,6600.0,20600,417.1,1039104.0,2508.0,2.711
Masoor,2017,Rabi       ,Haryana,1530.0,1290,417.1,240883.2,581.4,0.846
Moong(Green Gram),2017,Kharif     ,Haryana,13720.0,6330,417.1,2160076.8,5213.6,0.416666667
Moth,2017,Kharif     ,Haryana,880.0,240,417.1,138547.2,334.4,0.3625
Peas & beans (Pulses),2017,Rabi       ,Haryana,1700.0,2130,417.1,267648.0,646.0,1.221111111
Sesamum,2017,Kharif     ,Haryana,1500.0,700,417.1,236160.0,570.0,0.4875
Sunflower,2017,Kharif     ,Haryana,4900.0,9500,417.1,771456.0,1862.0,3.553333333
Urad,2017,Kharif     ,Haryana,1500.0,530,417.1,236160.0,570.0,0.32
other oilseeds,2017,Rabi       ,Haryana,1300.0,2100,417.1,204672.0,494.0,1.2
Arhar/Tur,2017,Kharif     ,Himachal Pradesh,45.0,23,1182.2,7084.8,17.1,0.5
Bajra,2017,Kharif     ,Himachal Pradesh,79.0,58,1182.2,12437.76,30.02,0.718
Coriander,2017,Rabi       ,Himachal Pradesh,104.0,14,1182.2,16373.76,39.52,0.207142857
Garlic,2017,Rabi       ,Himachal Pradesh,3342.0,1275,1182.2,526164.48,1269.96,0.584444444
Gram,2017,Rabi       ,Himachal Pradesh,358.0,373,1182.2,56363.52,136.04,1.027777778
Groundnut,2017,Kharif     ,Himachal Pradesh,36.0,37,1182.2,5667.84,13.68,0.9275
Horse-gram,2017,Kharif     ,Himachal Pradesh,1614.0,938,1182.2,254108.16,613.32,0.561
Linseed,2017,Rabi       ,Himachal Pradesh,803.0,240,1182.2,126424.32,305.14,0.295
Masoor,2017,Rabi       ,Himachal Pradesh,441.0,386,1182.2,69431.04,167.58,0.848888889
Moong(Green Gram),2017,Kharif     ,Himachal Pradesh,130.0,92,1182.2,20467.2,49.4,0.725714286
Moth,2017,Kharif     ,Himachal Pradesh,17.0,11,1182.2,2676.48,6.46,0.58
Other Kharif pulses,2017,Kharif     ,Himachal Pradesh,6504.0,5974,1182.2,1023989.76,2471.52,0.928333333
Peas & beans (Pulses),2017,Rabi       ,Himachal Pradesh,2353.0,4853,1182.2,370456.32,894.14,2.057272727
Ragi,2017,Kharif     ,Himachal Pradesh,1817.0,1918,1182.2,286068.48,690.46,0.924285714
Rapeseed &Mustard,2017,Rabi       ,Himachal Pradesh,8326.0,4542,1182.2,1310845.44,3163.88,0.51
Sesamum,2017,Kharif     ,Himachal Pradesh,127.0,58,1182.2,19994.88,48.26,0.447777778
Small millets,2017,Kharif     ,Himachal Pradesh,4098.0,3306,1182.2,645189.12,1557.24,0.825714286
Soyabean,2017,Kharif     ,Himachal Pradesh,554.0,929,1182.2,87221.76,210.52,1.684285714
Turmeric,2017,Kharif     ,Himachal Pradesh,136.0,85,1182.2,21411.84,51.68,0.66375
Urad,2017,Kharif     ,Himachal Pradesh,6922.0,4616,1182.2,1089799.68,2630.36,0.729090909
Bajra,2017,Kharif     ,Jharkhand,614.0,354,1165.7,96668.16,233.32,0.64
Castor seed,2017,Kharif     ,Jharkhand,153.0,57,1165.7,24088.32,58.14,0.483333333
Jowar,2017,Kharif     ,Jharkhand,3329.0,2210,1165.7,524117.76,1265.02,0.702857143
Maize,2017,Rabi       ,Jharkhand,10133.0,20579,1165.7,1595339.52,3850.54,1.887777778
Niger seed,2017,Kharif     ,Jharkhand,4943.0,2790,1165.7,778225.92,1878.34,0.515882353
Safflower,2017,Rabi       ,Jharkhand,2005.0,1112,1165.7,315667.2,761.9,0.537692308
Soyabean,2017,Kharif     ,Jharkhand,1923.0,1536,1165.7,302757.12,730.74,0.857692308
Sunflower,2017,Kharif     ,Jharkhand,412.0,289,1165.7,64865.28,156.56,0.757777778
Sunflower,2017,Rabi       ,Jharkhand,1759.0,913,1165.7,276936.96,668.42,0.493
Castor seed,2017,Kharif     ,Madhya Pradesh,8950.0,4970,800.0,1409088.0,3401.0,0.508
Groundnut,2017,Summer     ,Madhya Pradesh,5890.0,11030,800.0,927321.6,2238.2,1.668461538
Jute,2017,Kharif     ,Madhya Pradesh,5970.0,8640,800.0,939916.8,2268.6,1.358
Mesta,2017,Kharif     ,Madhya Pradesh,2000.0,2200,800.0,314880.0,760.0,1.083333333
Other Cereals,2017,Rabi       ,Madhya Pradesh,4100.0,2560,800.0,645504.0,1558.0,0.62
Other Kharif pulses,2017,Kharif     ,Madhya Pradesh,1870.0,1030,800.0,294412.8,710.6,0.63
Rice,2017,Summer     ,Madhya Pradesh,12070.0,29400,800.0,1900300.8,4586.6,1.965294118
Safflower,2017,Rabi       ,Madhya Pradesh,1010.0,500,800.0,159014.4,383.8,0.653333333
Sunflower,2017,Kharif     ,Madhya Pradesh,1020.0,510,800.0,160588.8,387.6,0.615
Sunflower,2017,Rabi       ,Madhya Pradesh,2100.0,2100,800.0,330624.0,798.0,1.0
Castor seed,2017,Kharif     ,Maharashtra,6152.0,1368,1129.5,968570.88,2337.76,0.257
Linseed,2017,Rabi       ,Maharashtra,10591.0,3257,1129.5,1667447.04,4024.58,0.2975
Niger seed,2017,Kharif     ,Maharashtra,12968.0,2060,1129.5,2041681.92,4927.84,0.154375
Other Cereals,2017,Rabi       ,Maharashtra,7094.0,3715,1129.5,1116879.36,2695.72,0.551428571
Other Summer Pulses,2017,Summer     ,Maharashtra,2164.0,691,1129.5,340700.16,822.32,0.334666667
Rapeseed &Mustard,2017,Rabi       ,Maharashtra,6675.0,2289,1129.5,1050912.0,2536.5,0.412692308
Sesamum,2017,Rabi       ,Maharashtra,3633.0,1414,1129.5,571979.52,1380.54,0.589333333
Sesamum,2017,Summer     ,Maharashtra,861.0,169,1129.5,135555.84,327.18,0.425714286
Sunflower,2017,Summer     ,Maharashtra,371.0,450,1129.5,58410.24,140.98,0.81625
Tobacco,2017,Whole Year ,Maharashtra,549.0,700,1129.5,86434.56,208.62,1.28
other oilseeds,2017,Summer     ,Maharashtra,621.0,175,1129.5,97770.24,235.98,2.32
Arhar/Tur,2017,Kharif     ,Manipur,527.0,595,1780.0,82970.88,200.26,1.128888889
Cashewnut,2017,Whole Year ,Manipur,37.0,18,1780.0,5825.28,14.06,0.49
Cowpea(Lobia),2017,Kharif     ,Manipur,958.0,1096,1780.0,150827.52,364.04,1.151111111
Gram,2017,Rabi       ,Manipur,815.0,760,1780.0,128313.6,309.7,0.935555556
Groundnut,2017,Kharif     ,Manipur,3340.0,3142,1780.0,525849.6,1269.2,0.942222222
Maize,2017,Rabi       ,Manipur,7120.0,17250,1780.0,1120972.8,2705.6,2.426666667
Masoor,2017,Rabi       ,Manipur,723.0,669,1780.0,113829.12,274.74,0.923333333
Moong(Green Gram),2017,Kharif     ,Manipur,448.0,498,1780.0,70533.12,170.24,1.11
Other  Rabi pulses,2017,Rabi       ,Manipur,6343.0,5942,1780.0,998641.92,2410.34,0.931111111
Other Kharif pulses,2017,Kharif     ,Manipur,1528.0,1694,1780.0,240568.32,580.64,1.117777778
Soyabean,2017,Kharif     ,Manipur,5070.0,4598,1780.0,798220.8,1926.6,0.911111111
Urad,2017,Kharif     ,Manipur,1439.0,1581,1780.0,226556.16,546.82,1.123333333
Wheat,2017,Rabi       ,Manipur,2250.0,5620,1780.0,354240.0,855.0,2.503333333
Arhar/Tur,2017,Kharif     ,Nagaland,3200.0,2920,1722.1,503808.0,1216.0,0.91
Bajra,2017,Kharif     ,Nagaland,700.0,710,1722.1,110208.0,266.0,0.995454545
Barley,2017,Rabi       ,Nagaland,550.0,570,1722.1,86592.0,209.0,1.033636364
Castor seed,2017,Kharif     ,Nagaland,350.0,240,1722.1,55104.0,133.0,0.624444444
Cotton(lint),2017,Kharif     ,Nagaland,130.0,80,1722.1,20467.2,49.4,0.615
Cowpea(Lobia),2017,Kharif     ,Nagaland,540.0,790,1722.1,85017.6,205.2,1.46
Gram,2017,Rabi       ,Nagaland,780.0,660,1722.1,122803.2,296.4,0.838181818
Groundnut,2017,Kharif     ,Nagaland,970.0,1010,1722.1,152716.8,368.6,1.031818182
Horse-gram,2017,Kharif     ,Nagaland,520.0,570,1722.1,81868.8,197.6,1.064545455
Jowar,2017,Kharif     ,Nagaland,270.0,260,1722.1,42508.8,102.6,0.96
Jute,2017,Kharif     ,Nagaland,3080.0,5870,1722.1,484915.2,1170.4,1.9025
Linseed,2017,Rabi       ,Nagaland,5840.0,4750,1722.1,919449.6,2219.2,0.812727273
Maize,2017,Rabi       ,Nagaland,5330.0,10560,1722.1,839155.2,2025.4,1.981666667
Masoor,2017,Rabi       ,Nagaland,2140.0,1760,1722.1,336921.6,813.2,0.823333333
Mesta,2017,Kharif     ,Nagaland,1900.0,2100,1722.1,299136.0,722.0,1.091818182
Moong(Green Gram),2017,Kharif     ,Nagaland,480.0,510,1722.1,75571.2,182.4,1.048888889
Other  Rabi pulses,2017,Rabi       ,Nagaland,10730.0,13650,1722.1,1689331.2,4077.4,1.276666667
Other Cereals,2017,Kharif     ,Nagaland,1260.0,1290,1722.1,198374.4,478.8,1.022222222
Other Cereals,2017,Rabi       ,Nagaland,440.0,450,1722.1,69273.6,167.2,1.011818182
Other Kharif pulses,2017,Kharif     ,Nagaland,10940.0,13350,1722.1,1722393.6,4157.2,1.204
Peas & beans (Pulses),2017,Kharif     ,Nagaland,2330.0,3190,1722.1,366835.2,885.4,1.366
Peas & beans (Pulses),2017,Rabi       ,Nagaland,7240.0,7980,1722.1,1139865.6,2751.2,1.101818182
Ragi,2017,Kharif     ,Nagaland,340.0,330,1722.1,53529.6,129.2,0.982857143
Rice,2017,Rabi       ,Nagaland,5250.0,14850,1722.1,826560.0,1995.0,2.826666667
Sesamum,2017,Kharif     ,Nagaland,3660.0,2230,1722.1,576230.4,1390.8,0.607272727
Small millets,2017,Kharif     ,Nagaland,8820.0,9960,1722.1,1388620.8,3351.6,1.169
Sunflower,2017,Kharif     ,Nagaland,350.0,310,1722.1,55104.0,133.0,0.898333333
Sunflower,2017,Rabi       ,Nagaland,2270.0,1390,1722.1,357388.8,862.6,0.614
Urad,2017,Rabi       ,Nagaland,830.0,680,1722.1,130675.2,315.4,0.810909091
Wheat,2017,Rabi       ,Nagaland,3410.0,6260,1722.1,536870.4,1295.8,1.834444444
other oilseeds,2017,Kharif     ,Nagaland,2470.0,1490,1722.1,388876.8,938.6,0.603333333
Arhar/Tur,2017,Kharif     ,Punjab,2600.0,2700,497.5,409344.0,988.0,1.045454545
Bajra,2017,Kharif     ,Punjab,1000.0,600,497.5,157440.0,380.0,0.65
Barley,2017,Rabi       ,Punjab,7700.0,29900,497.5,1212288.0,2926.0,3.723076923
Gram,2017,Rabi       ,Punjab,1700.0,2000,497.5,267648.0,646.0,1.298571429
Groundnut,2017,Kharif     ,Punjab,1200.0,2300,497.5,188928.0,456.0,1.92
Masoor,2017,Rabi       ,Punjab,800.0,500,497.5,125952.0,304.0,0.75
Moong(Green Gram),2017,Kharif     ,Punjab,3500.0,3000,497.5,551040.0,1330.0,0.847
Peas & beans (Pulses),2017,Rabi       ,Punjab,1900.0,1900,497.5,299136.0,722.0,1.24
Sesamum,2017,Kharif     ,Punjab,2700.0,900,497.5,425088.0,1026.0,0.292222222
Sunflower,2017,Rabi       ,Punjab,6100.0,11600,497.5,960384.0,2318.0,1.89
Urad,2017,Kharif     ,Punjab,1600.0,900,497.5,251904.0,608.0,0.7375
Arhar/Tur,2017,Rabi       ,Telangana,338.0,244,815.7,53214.72,128.44,0.793636364
Bajra,2017,Kharif     ,Telangana,944.0,998,815.7,148623.36,358.72,1.01
Bajra,2017,Rabi       ,Telangana,7818.0,8261,815.7,1230865.92,2970.84,0.99
Cashewnut,2017,Kharif     ,Telangana,1578.0,478,815.7,248440.32,599.64,0.2925
Castor seed,2017,Rabi       ,Telangana,294.0,281,815.7,46287.36,111.72,0.92375
Coriander,2017,Kharif     ,Telangana,16.0,5,815.7,2519.04,6.08,0.6
Coriander,2017,Rabi       ,Telangana,1204.0,997,815.7,189557.76,457.52,0.85625
Cowpea(Lobia),2017,Kharif     ,Telangana,1524.0,1545,815.7,239938.56,579.12,0.985625
Cowpea(Lobia),2017,Rabi       ,Telangana,3985.0,5192,815.7,627398.4,1514.3,1.31173913
Garlic,2017,Rabi       ,Telangana,189.0,265,815.7,29756.16,71.82,1.391666667
Gram,2017,Kharif     ,Telangana,1.0,1,815.7,157.44,0.38,1.0
Horse-gram,2017,Kharif     ,Telangana,237.0,0,815.7,37313.28,90.06,0.0
Horse-gram,2017,Rabi       ,Telangana,963.0,0,815.7,151614.72,365.94,0.0
Moong(Green Gram),2017,Rabi       ,Telangana,6880.0,5723,815.7,1083187.2,2614.4,0.835416667
Ragi,2017,Kharif     ,Telangana,1181.0,1355,815.7,185936.64,448.78,1.18
Ragi,2017,Rabi       ,Telangana,274.0,300,815.7,43138.56,104.12,1.185
Safflower,2017,Rabi       ,Telangana,3862.0,2189,815.7,608033.28,1467.56,0.60625
Sesamum,2017,Kharif     ,Telangana,1072.0,252,815.7,168775.68,407.36,0.217857143
Small millets,2017,Kharif     ,Telangana,288.0,382,815.7,45342.72,109.44,1.33
Sunflower,2017,Kharif     ,Telangana,411.0,871,815.7,64707.84,156.18,1.98
Sunflower,2017,Rabi       ,Telangana,3242.0,6924,815.7,510420.48,1231.96,2.028888889
Tobacco,2017,Kharif     ,Telangana,651.0,1871,815.7,102493.44,247.38,3.32
Urad,2017,Rabi       ,Telangana,6298.0,5537,815.7,991557.12,2393.24,0.899130435
Wheat,2017,Kharif     ,Telangana,2.0,2,815.7,314.88,0.76,1.0
Wheat,2017,Rabi       ,Telangana,4156.0,5771,815.7,654320.64,1579.28,1.429
Coriander,2017,Rabi       ,Uttar Pradesh,6790.0,3541,652.1,1069017.6,2580.2,0.531230769
